Entity,Code,Year,wat_sm_number_without
Landlocked Developing Countries,,2010,284246948.48003393
Landlocked Developing Countries,,2011,297386085.6034587
Landlocked Developing Countries,,2012,302120498.37904805
Landlocked Developing Countries,,2013,306989261.99217683
Landlocked Developing Countries,,2014,311853635.67379713
Landlocked Developing Countries,,2015,316756851.350195
Landlocked Developing Countries,,2016,321843350.00877446
Landlocked Developing Countries,,2017,327002359.89001954
Landlocked Developing Countries,,2018,332558558.42366886
Landlocked Developing Countries,,2019,338098596.3528624
Landlocked Developing Countries,,2020,344120841.07444036
Laos,LAO,2000,5064035.370335472
Laos,LAO,2001,5049000.556697674
Laos,LAO,2002,5020736.398363406
Laos,LAO,2003,4984938.762279428
Laos,LAO,2004,5032344.616820157
Laos,LAO,2005,5083943.740490306
Laos,LAO,2006,5142514.873851482
Laos,LAO,2007,5204186.763521648
Laos,LAO,2008,5267419.829980021
Laos,LAO,2009,5330053.406175836
Laos,LAO,2010,5390550.481387359
Laos,LAO,2011,5448322.756866889
Laos,LAO,2012,5504001.1145454645
Laos,LAO,2013,5558700.817611968
Laos,LAO,2014,5613980.4209968755
Laos,LAO,2015,5670879.0943182185
Laos,LAO,2016,5729646.850483154
Laos,LAO,2017,5789609.247363887
Laos,LAO,2018,5849733.031255505
Laos,LAO,2019,5908514.002358697
Laos,LAO,2020,5989099.247535927
Latin America and the Caribbean,,2000,147479068.19702357
Latin America and the Caribbean,,2001,147837495.2808169
Latin America and the Caribbean,,2002,148238981.13575423
Latin America and the Caribbean,,2003,148593252.48770586
Latin America and the Caribbean,,2004,148924145.38321668
Latin America and the Caribbean,,2005,149216269.1310502
Latin America and the Caribbean,,2006,149468938.033549
Latin America and the Caribbean,,2007,149683149.43443382
Latin America and the Caribbean,,2008,149762661.66470012
Latin America and the Caribbean,,2009,149822413.72937056
Latin America and the Caribbean,,2010,149858056.8112505
Latin America and the Caribbean,,2011,149872396.42614964
Latin America and the Caribbean,,2012,151145674.82521108
Latin America and the Caribbean,,2013,152417171.7479218
Latin America and the Caribbean,,2014,153669013.8494352
Latin America and the Caribbean,,2015,154861498.72655076
Latin America and the Caribbean,,2016,156100151.38447058
Latin America and the Caribbean,,2017,157150220.81015146
Latin America and the Caribbean,,2018,158381417.55552447
Latin America and the Caribbean,,2019,159781399.9595107
Latin America and the Caribbean,,2020,160991961.45250213
Latvia,LVA,2000,177718.8759472967
Latvia,LVA,2001,176269.95933337562
Latvia,LVA,2002,173657.75160042406
Latvia,LVA,2003,170831.2347361294
Latvia,LVA,2004,167459.44794965637
Latvia,LVA,2005,164125.33818415782
Latvia,LVA,2006,160630.54436064477
Latvia,LVA,2007,153510.07215937044
Latvia,LVA,2008,146493.42591332656
Latvia,LVA,2009,139462.9404696054
Latvia,LVA,2010,132446.6937877063
Latvia,LVA,2011,125595.1326521685
Latvia,LVA,2012,118905.03318208948
Latvia,LVA,2013,112363.97988378436
Latvia,LVA,2014,105960.59442547185
Latvia,LVA,2015,99680.71115522983
Latvia,LVA,2016,93498.00129041528
Latvia,LVA,2017,87422.24693614751
Latvia,LVA,2018,81469.28170418783
Latvia,LVA,2019,75655.67394093587
Latvia,LVA,2020,69989.3712575519
Least Developed Countries,,2000,487679767.8803949
Least Developed Countries,,2001,497621914.9012495
Least Developed Countries,,2002,508037512.5314852
Least Developed Countries,,2003,517816673.8547696
Least Developed Countries,,2004,527297310.3705731
Least Developed Countries,,2005,536358778.25221884
Least Developed Countries,,2006,545012992.6347268
Least Developed Countries,,2007,553455503.6010695
Least Developed Countries,,2008,561567761.5928799
Least Developed Countries,,2009,569704052.7300578
Least Developed Countries,,2010,577958538.6370575
Least Developed Countries,,2011,595258760.157447
Least Developed Countries,,2012,603025744.3213077
Least Developed Countries,,2013,610855715.5142375
Least Developed Countries,,2014,618566863.7277142
Least Developed Countries,,2015,626111412.2492298
Least Developed Countries,,2016,633707569.4165328
Least Developed Countries,,2017,641160338.9851096
Least Developed Countries,,2018,648787013.9007663
Least Developed Countries,,2019,656196115.1287271
Least Developed Countries,,2020,665046875.2167641
Lebanon,LBN,2000,2142833.6967366254
Lebanon,LBN,2001,2218160.3965155235
Lebanon,LBN,2002,2316752.31071779
Lebanon,LBN,2003,2422905.5542438277
Lebanon,LBN,2004,2514448.996997887
Lebanon,LBN,2005,2577019.8670204068
Lebanon,LBN,2006,2601735.2581632333
Lebanon,LBN,2007,2597129.6302993526
Lebanon,LBN,2008,2586963.8940442945
Lebanon,LBN,2009,2604340.532063053
Lebanon,LBN,2010,2671021.532080891
Lebanon,LBN,2011,2795725.191409845
Lebanon,LBN,2012,2965918.639636892
Lebanon,LBN,2013,3156122.1917178687
Lebanon,LBN,2014,3330390.56808757
Lebanon,LBN,2015,3462885.259135678
Lebanon,LBN,2016,3546821.1309676473
Lebanon,LBN,2017,3589815.607632464
Lebanon,LBN,2018,3598296.6221120083
Lebanon,LBN,2019,3585535.798632
Lebanon,LBN,2020,3569706.1110849995
Lesotho,LSO,2000,1852914.5127283337
Lesotho,LSO,2001,1837873.5601112845
Lesotho,LSO,2002,1814431.7258616374
Lesotho,LSO,2003,1785718.4749289397
Lesotho,LSO,2004,1755932.7765167437
Lesotho,LSO,2005,1728155.337831059
Lesotho,LSO,2006,1703216.0824251086
Lesotho,LSO,2007,1681563.1758174172
Lesotho,LSO,2008,1662239.2941081568
Lesotho,LSO,2009,1644833.9635327128
Lesotho,LSO,2010,1628924.117983822
Lesotho,LSO,2011,1614710.536743773
Lesotho,LSO,2012,1603690.7114059932
Lesotho,LSO,2013,1593961.071971818
Lesotho,LSO,2014,1584679.474454275
Lesotho,LSO,2015,1575214.1706444789
Lesotho,LSO,2016,1565424.1189808517
Lesotho,LSO,2017,1555263.998558439
Lesotho,LSO,2018,1544506.307425019
Lesotho,LSO,2019,1533018.749997088
Lesotho,LSO,2020,1523003.7319720322
Liechtenstein,LIE,2000,0
Liechtenstein,LIE,2001,0
Liechtenstein,LIE,2002,0
Liechtenstein,LIE,2003,0
Liechtenstein,LIE,2004,0
Liechtenstein,LIE,2005,0
Liechtenstein,LIE,2006,0
Liechtenstein,LIE,2007,0
Liechtenstein,LIE,2008,0
Liechtenstein,LIE,2009,0
Liechtenstein,LIE,2010,0
Liechtenstein,LIE,2011,0
Liechtenstein,LIE,2012,0
Liechtenstein,LIE,2013,0
Liechtenstein,LIE,2014,0
Liechtenstein,LIE,2015,0
Liechtenstein,LIE,2016,0
Liechtenstein,LIE,2017,0
Liechtenstein,LIE,2018,0
Liechtenstein,LIE,2019,0
Liechtenstein,LIE,2020,0
Lithuania,LTU,2000,1148741.7179908445
Lithuania,LTU,2001,1127844.9387786633
Lithuania,LTU,2002,1107028.3211139305
Lithuania,LTU,2003,1085867.0305193122
Lithuania,LTU,2004,1007251.8669584244
Lithuania,LTU,2005,928014.5185990264
Lithuania,LTU,2006,848320.2126001935
Lithuania,LTU,2007,768976.3392652599
Lithuania,LTU,2008,690573.7090822612
Lithuania,LTU,2009,613981.8290386864
Lithuania,LTU,2010,539433.6010221817
Lithuania,LTU,2011,466402.09170353634
Lithuania,LTU,2012,394479.2177106368
Lithuania,LTU,2013,323866.92569784255
Lithuania,LTU,2014,254328.282681899
Lithuania,LTU,2015,189297.67179257373
Lithuania,LTU,2016,173578.97704065937
Lithuania,LTU,2017,158139.53798651628
Lithuania,LTU,2018,143614.0085039944
Lithuania,LTU,2019,140810.46932653376
Lithuania,LTU,2020,138189.20742214826
Low income,,2000,321273557.89473194
Low income,,2001,329541086.89441305
Low income,,2002,337765954.4080845
Low income,,2003,346063019.06498337
Low income,,2004,354474582.3974289
Low income,,2005,362628718.0284797
Low income,,2006,370696178.41891915
Low income,,2007,378748629.79746956
Low income,,2008,386522345.0026403
Low income,,2009,394310996.1644722
Low income,,2010,402126947.9925565
Low income,,2011,419488096.9067064
Low income,,2012,427477806.14655256
Low income,,2013,435385806.35680145
Low income,,2014,443192058.3644791
Low income,,2015,450835627.3031571
Low income,,2016,458407288.57850957
Low income,,2017,466275033.06220055
Low income,,2018,473788498.1731922
Low income,,2019,481114972.86299646
Low income,,2020,488521369.9054235
Lower-middle income,,2000,1227300816.672481
Lower-middle income,,2001,1234941580.2691586
Lower-middle income,,2002,1241410778.4818723
Lower-middle income,,2003,1246610245.9659147
Lower-middle income,,2004,1249899437.3849669
Lower-middle income,,2005,1252983540.7728949
Lower-middle income,,2006,1255225599.545615
Lower-middle income,,2007,1256859289.5505784
Lower-middle income,,2008,1257958885.7077901
Lower-middle income,,2009,1258413491.17233
Lower-middle income,,2010,1258170032.22641
Lower-middle income,,2011,1257446091.82929
Lower-middle income,,2012,1255084600.3241076
Lower-middle income,,2013,1252342365.7021084
Lower-middle income,,2014,1250803747.6392128
Lower-middle income,,2015,1249315519.0111022
Lower-middle income,,2016,1247587904.1468084
Lower-middle income,,2017,1245597540.3932426
Lower-middle income,,2018,1243717257.4230022
Lower-middle income,,2019,1240641578.5672576
Lower-middle income,,2020,1238413644.0587626
Luxembourg,LUX,2000,979.3741623890432
Luxembourg,LUX,2001,995.9444595859184
Luxembourg,LUX,2002,1009.3343353142399
Luxembourg,LUX,2003,1022.7774954518777
Luxembourg,LUX,2004,1038.2995863336912
Luxembourg,LUX,2005,1057.3030566579832
Luxembourg,LUX,2006,1080.3254309960325
Luxembourg,LUX,2007,1106.9796003909785
Luxembourg,LUX,2008,1136.4788847434654
Luxembourg,LUX,2009,1167.5576058152342
Luxembourg,LUX,2010,1199.2721589227651
Luxembourg,LUX,2011,1231.191201013699
Luxembourg,LUX,2012,1502.3766086398773
Luxembourg,LUX,2013,1822.8059236164274
Luxembourg,LUX,2014,2138.374976237989
Luxembourg,LUX,2015,2449.7988473036926
Luxembourg,LUX,2016,2757.6435984784853
Luxembourg,LUX,2017,3061.7325884169604
Luxembourg,LUX,2018,3359.8980194836845
Luxembourg,LUX,2019,3375.9476116786973
Luxembourg,LUX,2020,3385.9530815278263
Macao,MAC,2000,65.94819808570503
Macao,MAC,2001,67.51391598507122
Macao,MAC,2002,69.19201732331982
Macao,MAC,2003,70.94088816061986
Macao,MAC,2004,74.66998524586447
Macao,MAC,2005,78.46523857249727
Macao,MAC,2006,82.30068072683129
Macao,MAC,2007,86.1860828073945
Macao,MAC,2008,90.16559905499122
Macao,MAC,2009,94.31353022589457
Macao,MAC,2010,98.67273699118927
Macao,MAC,2011,103.28118896248435
Macao,MAC,2012,108.10710803375636
Macao,MAC,2013,113.06787703358596
Macao,MAC,2014,118.04200439997652
Macao,MAC,2015,122.92734449645214
Macao,MAC,2016,127.67164094754702
Macao,MAC,2017,132.29782561621815
Macao,MAC,2018,136.85383676777846
Macao,MAC,2019,141.43180009639
Macao,MAC,2020,146.1019454999594
Madagascar,MDG,2000,14710153.260296531
Madagascar,MDG,2001,15076389.170026956
Madagascar,MDG,2002,15443081.874658357
Madagascar,MDG,2003,15809599.895545132
Madagascar,MDG,2004,16175463.77810026
Madagascar,MDG,2005,16528766.159688974
Madagascar,MDG,2006,16879053.09987739
Madagascar,MDG,2007,17225706.32242404
Madagascar,MDG,2008,17568066.73919775
Madagascar,MDG,2009,17905736.243335612
Madagascar,MDG,2010,18238229.062824327
Madagascar,MDG,2011,18564920.741617747
Madagascar,MDG,2012,18885661.28312996
Madagascar,MDG,2013,19272242.06467004
Madagascar,MDG,2014,19660282.961229175
Madagascar,MDG,2015,20050049.12974674
Madagascar,MDG,2016,20441288.172317076
Madagascar,MDG,2017,20833169.67591114
Madagascar,MDG,2018,21224836.14483837
Madagascar,MDG,2019,21615346.366113782
Madagascar,MDG,2020,22003456.51451829
Malaysia,MYS,2000,1721639.60960484
Malaysia,MYS,2001,1731411.5705328316
Malaysia,MYS,2002,1751892.1681963098
Malaysia,MYS,2003,1770829.13145059
Malaysia,MYS,2004,1788963.4155795407
Malaysia,MYS,2005,1806894.0897549686
Malaysia,MYS,2006,1824733.915021916
Malaysia,MYS,2007,1842200.517174851
Malaysia,MYS,2008,1858605.753255791
Malaysia,MYS,2009,1873144.5572375567
Malaysia,MYS,2010,1885152.7743453907
Malaysia,MYS,2011,1899499.9303622022
Malaysia,MYS,2012,1912451.8698460313
Malaysia,MYS,2013,1923877.7433422017
Malaysia,MYS,2014,1934561.3020044083
Malaysia,MYS,2015,1945261.7087813949
Malaysia,MYS,2016,1956063.2532961739
Malaysia,MYS,2017,1967269.958447528
Malaysia,MYS,2018,1978632.839481949
Malaysia,MYS,2019,1989876.7456920731
Malaysia,MYS,2020,2000795.8882260236
Malta,MLT,2000,-0.013384065595725725
Malta,MLT,2001,-0.009511776177234515
Malta,MLT,2002,0.01144326404634483
Malta,MLT,2003,0.0038081510179284123
Malta,MLT,2004,-0.0036253800794444624
Malta,MLT,2005,-0.013353746842583931
Malta,MLT,2006,-0.002031649927870577
Malta,MLT,2007,0.011460697501519955
Malta,MLT,2008,-0.0057329021698027975
Malta,MLT,2009,0.0038274986066653793
Malta,MLT,2010,0.0133390750148603
Malta,MLT,2011,0
Malta,MLT,2012,-0.0037962809288923775
Malta,MLT,2013,-0.011505888320562166
Malta,MLT,2014,-0.005592470004853636
Malta,MLT,2015,0
Malta,MLT,2016,0.005712896894786745
Malta,MLT,2017,0.013357017442864218
Malta,MLT,2018,0.003821518515503463
Malta,MLT,2019,0.005724901157629747
Malta,MLT,2020,-0.001766156026639471
Martinique,MTQ,2000,3022.1613946602433
Martinique,MTQ,2001,3045.3382876397295
Martinique,MTQ,2002,3064.9853607499863
Martinique,MTQ,2003,3080.868595916395
Martinique,MTQ,2004,3093.1440840583878
Martinique,MTQ,2005,3101.616890545245
Martinique,MTQ,2006,3061.280902076797
Martinique,MTQ,2007,3017.299721795405
Martinique,MTQ,2008,3085.1232538291742
Martinique,MTQ,2009,3147.1309744194864
Martinique,MTQ,2010,3202.346206255797
Martinique,MTQ,2011,3249.574873227212
Martinique,MTQ,2012,3289.5716523552505
Martinique,MTQ,2013,3326.0482625172353
Martinique,MTQ,2014,3364.255576785299
Martinique,MTQ,2015,3408.2860972626017
Martinique,MTQ,2016,3460.255548073806
Martinique,MTQ,2017,3519.612977895037
Martinique,MTQ,2018,3584.1230694451597
Martinique,MTQ,2019,3540.231501434474
Martinique,MTQ,2020,3537.4790032360747
Mayotte,MYT,2006,37972.508629594384
Mayotte,MYT,2007,39225.42564444844
Mayotte,MYT,2008,40498.76729049193
Mayotte,MYT,2009,42265.97536426664
Mayotte,MYT,2010,43564.67507219555
Mayotte,MYT,2011,39827.66353941053
Mayotte,MYT,2012,35797.7572663835
Mayotte,MYT,2013,31575.318884636927
Mayotte,MYT,2014,27218.671554857938
Mayotte,MYT,2015,22601.060353117045
Mayotte,MYT,2016,17720.602640933503
Mayotte,MYT,2017,13940.998399623419
Mayotte,MYT,2018,15301.115644422345
Mayotte,MYT,2019,16713.9513255563
Mayotte,MYT,2020,17869.48778085554
Mexico,MEX,2000,60029107.87028334
Mexico,MEX,2001,60661373.59380246
Mexico,MEX,2002,61282909.76124987
Mexico,MEX,2003,61906663.19059851
Mexico,MEX,2004,62549336.95092268
Mexico,MEX,2005,63222040.19526955
Mexico,MEX,2006,63929392.75893828
Mexico,MEX,2007,64665600.3229043
Mexico,MEX,2008,65417917.50169132
Mexico,MEX,2009,66168320.64894138
Mexico,MEX,2010,66903092.611559145
Mexico,MEX,2011,67618126.8100721
Mexico,MEX,2012,68315404.23175198
Mexico,MEX,2013,68993972.04459034
Mexico,MEX,2014,69654458.91523135
Mexico,MEX,2015,70297235.56490467
Mexico,MEX,2016,70920662.53525794
Mexico,MEX,2017,71523196.12028952
Mexico,MEX,2018,72119139.56896242
Mexico,MEX,2019,72795923.60576244
Mexico,MEX,2020,73457777.64270197
Moldova,MDA,2000,2504897.403783533
Moldova,MDA,2001,2415804.9208186525
Moldova,MDA,2002,2329219.9925984144
Moldova,MDA,2003,2243248.4817736465
Moldova,MDA,2004,2155406.405452578
Moldova,MDA,2005,2060471.452872832
Moldova,MDA,2006,1958716.190841223
Moldova,MDA,2007,1854964.8021599865
Moldova,MDA,2008,1750296.0955443066
Moldova,MDA,2009,1645998.2549982667
Moldova,MDA,2010,1542732.556462551
Moldova,MDA,2011,1440417.3909665167
Moldova,MDA,2012,1338417.9692111646
Moldova,MDA,2013,1236041.8548779443
Moldova,MDA,2014,1132542.492163198
Moldova,MDA,2015,1119746.4247382686
Moldova,MDA,2016,1106131.1569359198
Moldova,MDA,2017,1091843.5812178236
Moldova,MDA,2018,1076958.4571810127
Moldova,MDA,2019,1061631.409447848
Moldova,MDA,2020,1045963.5203265905
Monaco,MCO,2000,0
Monaco,MCO,2001,0
Monaco,MCO,2002,0
Monaco,MCO,2003,0
Monaco,MCO,2004,0
Monaco,MCO,2005,0
Monaco,MCO,2006,0
Monaco,MCO,2007,0
Monaco,MCO,2008,0
Monaco,MCO,2009,0
Monaco,MCO,2010,0
Monaco,MCO,2011,0
Monaco,MCO,2012,0
Monaco,MCO,2013,0
Monaco,MCO,2014,0
Monaco,MCO,2015,0
Monaco,MCO,2016,0
Monaco,MCO,2017,0
Monaco,MCO,2018,0
Monaco,MCO,2019,0
Monaco,MCO,2020,0
Mongolia,MNG,2000,1903510.3050371953
Mongolia,MNG,2001,1906528.0427316313
Mongolia,MNG,2002,1910383.7131028236
Mongolia,MNG,2003,1915340.4876372444
Mongolia,MNG,2004,1921608.5370277627
Mongolia,MNG,2005,1929418.88826588
Mongolia,MNG,2006,1938696.9139682024
Mongolia,MNG,2007,1949543.3101664984
Mongolia,MNG,2008,1962355.918852101
Mongolia,MNG,2009,1977663.840892848
Mongolia,MNG,2010,1995656.5201178128
Mongolia,MNG,2011,2021389.4932601016
Mongolia,MNG,2012,2052297.0285942806
Mongolia,MNG,2013,2084678.1277772114
Mongolia,MNG,2014,2117425.6065889797
Mongolia,MNG,2015,2149604.831769974
Mongolia,MNG,2016,2180936.182247428
Mongolia,MNG,2017,2211354.2315114574
Mongolia,MNG,2018,2240342.8791831494
Mongolia,MNG,2019,2267573.6880929116
Mongolia,MNG,2020,2292809.6976398868
Montenegro,MNE,2006,99665.72941998088
Montenegro,MNE,2007,99206.70731135961
Montenegro,MNE,2008,98914.36912753858
Montenegro,MNE,2009,98601.34801025726
Montenegro,MNE,2010,98245.3573278422
Montenegro,MNE,2011,97834.31071141252
Montenegro,MNE,2012,97372.6033845943
Montenegro,MNE,2013,96873.51730439092
Montenegro,MNE,2014,96360.20485919697
Montenegro,MNE,2015,95848.53646545364
Montenegro,MNE,2016,95340.20924458638
Montenegro,MNE,2017,94830.36263270848
Montenegro,MNE,2018,94461.92163513083
Montenegro,MNE,2019,94115.18450560445
Montenegro,MNE,2020,93755.82144982401
Morocco,MAR,2000,13293056.431267425
Morocco,MAR,2001,13190203.638357589
Morocco,MAR,2002,13081385.711111216
Morocco,MAR,2003,12968859.151666146
Morocco,MAR,2004,12854427.624673342
Morocco,MAR,2005,12700596.210062888
Morocco,MAR,2006,12538913.407805335
Morocco,MAR,2007,12377984.818298226
Morocco,MAR,2008,12219500.982621813
Morocco,MAR,2009,12065243.672116917
Morocco,MAR,2010,11624233.855612319
Morocco,MAR,2011,11168228.26052234
Morocco,MAR,2012,10818462.538962975
Morocco,MAR,2013,10455622.807239901
Morocco,MAR,2014,10075203.333066614
Morocco,MAR,2015,9675303.072861115
Morocco,MAR,2016,9255573.31291134
Morocco,MAR,2017,8817218.476913746
Morocco,MAR,2018,8361148.394674982
Morocco,MAR,2019,7888707.712228166
Morocco,MAR,2020,7400723.435315473
Myanmar,MMR,2000,34052116.731142074
Myanmar,MMR,2001,33707708.12472239
Myanmar,MMR,2002,33312368.570554234
Myanmar,MMR,2003,32865504.170350675
Myanmar,MMR,2004,32367574.00657281
Myanmar,MMR,2005,31820376.379237823
Myanmar,MMR,2006,31222579.408997167
Myanmar,MMR,2007,30577680.058791615
Myanmar,MMR,2008,29898011.797748838
Myanmar,MMR,2009,29198567.146795187
Myanmar,MMR,2010,28487728.320026483
Myanmar,MMR,2011,27870882.729913116
Myanmar,MMR,2012,27356291.3821836
Myanmar,MMR,2013,26826566.3413224
Myanmar,MMR,2014,26267429.237390876
Myanmar,MMR,2015,25668463.691272706
Myanmar,MMR,2016,25027687.92149744
Myanmar,MMR,2017,24350759.381308958
Myanmar,MMR,2018,23645993.513529137
Myanmar,MMR,2019,22924108.420421265
Myanmar,MMR,2020,22399917.599927805
Nepal,NPL,2000,17518753.802409228
Nepal,NPL,2001,17747629.75752739
Nepal,NPL,2002,17962836.828982685
Nepal,NPL,2003,18159573.789188344
Nepal,NPL,2004,18342691.554610714
Nepal,NPL,2005,18514851.68180205
Nepal,NPL,2006,18683567.662233643
Nepal,NPL,2007,18846484.392390788
Nepal,NPL,2008,18985460.938008167
Nepal,NPL,2009,19075812.843371924
Nepal,NPL,2010,19103729.44675073
Nepal,NPL,2011,19059678.909813195
Nepal,NPL,2012,18959455.32068001
Nepal,NPL,2013,19295960.812521167
Nepal,NPL,2014,19681918.531457294
Nepal,NPL,2015,20163520.059541143
Nepal,NPL,2016,20760895.711912945
Nepal,NPL,2017,21466114.083679732
Nepal,NPL,2018,22263424.475960616
Nepal,NPL,2019,23122047.750752024
Nepal,NPL,2020,24015822.180284485
Netherlands,NLD,2000,1228.458585310102
Netherlands,NLD,2001,1394.8908571189756
Netherlands,NLD,2002,1562.936469708867
Netherlands,NLD,2003,1732.3933168207764
Netherlands,NLD,2004,1903.8722964641481
Netherlands,NLD,2005,2076.0260942600084
Netherlands,NLD,2006,2247.830735685445
Netherlands,NLD,2007,2420.636189716374
Netherlands,NLD,2008,2594.9414125973426
Netherlands,NLD,2009,2769.204876718007
Netherlands,NLD,2010,2944.077963831758
Netherlands,NLD,2011,3120.2014109397946
Netherlands,NLD,2012,3296.9839573801232
Netherlands,NLD,2013,3473.8109101851965
Netherlands,NLD,2014,3651.701135064888
Netherlands,NLD,2015,3830.6112133309084
Netherlands,NLD,2016,4008.4629283319864
Netherlands,NLD,2017,4187.100774675827
Netherlands,NLD,2018,4366.06527325377
Netherlands,NLD,2019,4545.979693450205
Netherlands,NLD,2020,4725.837397397688
New Caledonia,NCL,2000,28148.675796678883
New Caledonia,NCL,2001,28697.492560096434
New Caledonia,NCL,2002,29213.531753575775
New Caledonia,NCL,2003,28183.864711057748
New Caledonia,NCL,2004,27083.000191234503
New Caledonia,NCL,2005,25921.037672497234
New Caledonia,NCL,2006,24698.421231888035
New Caledonia,NCL,2007,23416.658456203375
New Caledonia,NCL,2008,22079.808106158533
New Caledonia,NCL,2009,20693.999489124395
New Caledonia,NCL,2010,19261.526780778826
New Caledonia,NCL,2011,17782.9285542256
New Caledonia,NCL,2012,16253.8920262027
New Caledonia,NCL,2013,14669.578195955497
New Caledonia,NCL,2014,13026.04277715021
New Caledonia,NCL,2015,12190.26888094973
New Caledonia,NCL,2016,11708.297050740342
New Caledonia,NCL,2017,11205.690503690746
New Caledonia,NCL,2018,10684.181054207296
New Caledonia,NCL,2019,10147.82246811145
New Caledonia,NCL,2020,9597.6354051111
New Zealand,NZL,2000,684568.2081032156
New Zealand,NZL,2001,693251.5911297443
New Zealand,NZL,2002,703054.597119311
New Zealand,NZL,2003,713498.2437366355
New Zealand,NZL,2004,723848.7815962778
New Zealand,NZL,2005,733593.4496320348
New Zealand,NZL,2006,686967.5563375357
New Zealand,NZL,2007,638492.1756307939
New Zealand,NZL,2008,588481.4283498426
New Zealand,NZL,2009,537281.6287831063
New Zealand,NZL,2010,485052.65525400586
New Zealand,NZL,2011,431767.4468193262
New Zealand,NZL,2012,377290.35186254216
New Zealand,NZL,2013,321510.06551888114
New Zealand,NZL,2014,264338.9451376393
New Zealand,NZL,2015,205777.58905916364
New Zealand,NZL,2016,145896.38041294104
New Zealand,NZL,2017,84791.6502474807
New Zealand,NZL,2018,22543.084519883938
New Zealand,NZL,2019,0.12196808154183136
New Zealand,NZL,2020,-0.06268902753466932
Nicaragua,NIC,2000,2643694.9023813526
Nicaragua,NIC,2001,2678164.0165182
Nicaragua,NIC,2002,2711383.995773433
Nicaragua,NIC,2003,2743824.7523711496
Nicaragua,NIC,2004,2776104.485942119
Nicaragua,NIC,2005,2808611.361277261
Nicaragua,NIC,2006,2840630.984395979
Nicaragua,NIC,2007,2873093.759728162
Nicaragua,NIC,2008,2854373.3242085143
Nicaragua,NIC,2009,2835063.142637077
Nicaragua,NIC,2010,2814989.467633582
Nicaragua,NIC,2011,2794180.7860838985
Nicaragua,NIC,2012,2772674.2051768713
Nicaragua,NIC,2013,2750441.025853364
Nicaragua,NIC,2014,2759267.1542074643
Nicaragua,NIC,2015,2790028.5089080604
Nicaragua,NIC,2016,2820706.926908828
Nicaragua,NIC,2017,2853332.2795013622
Nicaragua,NIC,2018,2885231.280360012
Nicaragua,NIC,2019,2916451.142563248
Nicaragua,NIC,2020,2946872.1929003326
Nigeria,NGA,2000,105501296.70670524
Nigeria,NGA,2001,107623888.9301871
Nigeria,NGA,2002,109814891.97402763
Nigeria,NGA,2003,112070067.59609291
Nigeria,NGA,2004,114399364.43489799
Nigeria,NGA,2005,116810091.29094955
Nigeria,NGA,2006,119304203.67644203
Nigeria,NGA,2007,121880244.65363045
Nigeria,NGA,2008,124536779.04319738
Nigeria,NGA,2009,127271390.59144858
Nigeria,NGA,2010,130080363.2138384
Nigeria,NGA,2011,132965123.85912782
Nigeria,NGA,2012,135923305.44407138
Nigeria,NGA,2013,138947423.2587468
Nigeria,NGA,2014,142027710.10434517
Nigeria,NGA,2015,145156565.36343724
Nigeria,NGA,2016,148331482.43192056
Nigeria,NGA,2017,151551631.62736347
Nigeria,NGA,2018,154815491.58517304
Nigeria,NGA,2019,158122060.44055223
Nigeria,NGA,2020,161470608.919475
Niue,NIU,2000,33.272024632341015
Niue,NIU,2001,32.23992892013159
Niue,NIU,2002,31.40025465529327
Niue,NIU,2003,30.57807647282259
Niue,NIU,2004,29.96581580259748
Niue,NIU,2005,32.015375357207475
Niue,NIU,2006,34.073033534685216
Niue,NIU,2007,36.09072318991453
Niue,NIU,2008,38.18980296268058
Niue,NIU,2009,40.32220741994915
Niue,NIU,2010,42.71186170981036
Niue,NIU,2011,46.69499549465071
Niue,NIU,2012,53.57216876745168
Niue,NIU,2013,60.78090863075435
Niue,NIU,2014,68.01722411932089
Niue,NIU,2015,75.34131883314193
Niue,NIU,2016,82.57490030229843
Niue,NIU,2017,89.80260271920298
Niue,NIU,2018,96.84393709412122
Niue,NIU,2019,104.240235707554
Niue,NIU,2020,104.49858021853602
North America and Europe,,2000,103075967.10123847
North America and Europe,,2001,102348265.01835005
North America and Europe,,2002,101367895.49957705
North America and Europe,,2003,100328067.09177876
North America and Europe,,2004,97420909.44226816
North America and Europe,,2005,72551223.54463772
North America and Europe,,2006,70406920.39002696
North America and Europe,,2007,68215596.3209495
North America and Europe,,2008,65976823.789051816
North America and Europe,,2009,63888412.96450338
North America and Europe,,2010,61512056.52574287
North America and Europe,,2011,59170087.40545786
North America and Europe,,2012,56889629.9284736
North America and Europe,,2013,54719811.29400174
North America and Europe,,2014,53781801.95282715
North America and Europe,,2015,53021007.67875318
North America and Europe,,2016,52256714.646009594
North America and Europe,,2017,51489334.975612156
North America and Europe,,2018,50706387.56737324
North America and Europe,,2019,49960294.099605314
North America and Europe,,2020,49408023.65939346
North Korea,PRK,2000,7108136.173187852
North Korea,PRK,2001,7166979.784410527
North Korea,PRK,2002,7226541.126549232
North Korea,PRK,2003,7285000.777341864
North Korea,PRK,2004,7348530.136385227
North Korea,PRK,2005,7451310.661988969
North Korea,PRK,2006,7548134.839074208
North Korea,PRK,2007,7640093.855667779
North Korea,PRK,2008,7728794.645704899
North Korea,PRK,2009,7811969.811653861
North Korea,PRK,2010,7894416.202968627
North Korea,PRK,2011,7978481.050906365
